,CenterLatitude,CenterLongitude
3031,55.66855,11.07925
3032,55.66875,11.07925
3033,55.98845,12.69625
3034,55.66925,11.08275
3035,54.34845,9.76325
3036,57.70265,11.94025
3037,57.70285,11.94025
3038,54.18595,9.50425
3039,55.67035,11.08275
3040,54.34675,9.75975
3041,55.67065,11.08275
3042,54.34755,9.76325
3043,54.17665,9.45525
3044,54.17755,9.45875
3045,54.17925,9.46925
3046,54.17955,9.46925
3047,54.18065,9.47625
3048,54.18145,9.47975
3049,54.18175,9.47975
3050,54.18205,9.47975
3051,55.48965,10.90425
3052,55.49065,10.90425
3053,55.99025,12.69625
3054,55.49155,10.90075
3055,55.99015,12.69625
3056,54.18455,9.49375
3057,54.18085,9.47625
3058,54.18165,9.47975
3059,54.18185,9.47975
3060,54.18205,9.48325
3061,54.18215,9.48325
3062,54.18225,9.48325
3063,54.18245,9.48325
3064,54.18255,9.48325
3065,54.18265,9.48325
3066,54.18285,9.48675
3067,54.18295,9.48675
3068,54.18305,9.48675
3069,54.18325,9.48675
3070,54.18335,9.48675
3071,54.18345,9.49025
3072,54.18365,9.49025
3073,54.18385,9.49025
3074,54.18415,9.49025
3075,54.18425,9.49375
3076,54.18445,9.49375
3077,54.17115,9.43775
3078,54.17135,9.43775
3079,54.17395,9.44825
3080,57.70065,11.67075
3081,57.70885,11.70225
3082,57.70895,11.70225
3083,57.70905,11.70225
3084,57.70925,11.70225
3085,57.70945,11.69875
3086,57.70965,11.69875
3087,57.71005,11.69875
3088,57.71035,11.69875
3089,57.71095,11.69875
3090,57.71315,11.68825
3091,57.68795,11.88425
3092,57.68765,11.88075
3093,57.68745,11.88075
3094,57.68715,11.87725
3095,57.68695,11.87375
3096,57.68665,11.87375
3097,57.68645,11.87025
3098,57.68605,11.86675
3099,57.68605,11.86325
3100,57.68565,11.85975
3101,57.68545,11.85625
3102,57.68535,11.85625
3103,57.68515,11.85275
3104,57.68495,11.85275
3105,57.68495,11.84925
3106,57.68485,11.84925
3107,57.68445,11.84575
3108,54.68055,8.60825
3109,57.68435,11.84225
3110,54.67965,8.60825
3111,57.68415,11.84225
3112,54.67935,8.60825
3113,54.35055,9.76675
3114,54.35085,9.76675
3115,54.35125,9.77025
3116,54.35165,9.77025
3117,55.67115,11.08625
3118,55.67195,11.08625
3119,54.67865,8.60825
3120,55.67225,11.08625
3121,57.68385,11.83875
3122,55.98945,12.69275
3123,54.67775,8.60475
3124,57.68365,11.83525
3125,55.67305,11.08975
3126,55.44765,10.94625
3127,55.44925,10.94625
3128,55.44975,10.94625
3129,55.45105,10.94275
3130,55.45185,10.94275
3131,57.68305,11.87025
3132,57.68335,11.87025
3133,54.67685,8.60475
3134,55.67325,11.08975
3135,54.67645,8.60475
3136,57.68395,11.86675
3137,54.67585,8.60125
3138,55.67375,11.09325
3139,57.68385,11.86675
3140,55.47315,10.92175
3141,57.67085,11.84925
3142,55.67395,11.09325
3143,55.47395,10.91825
3144,57.68355,11.86325
3145,54.47455,10.23575
3146,55.67405,11.09675
3147,54.67485,8.59775
3148,57.68335,11.86325
3149,55.47535,10.91825
3150,54.47535,10.23225
3151,57.68315,11.85975
3152,54.67415,8.59775
3153,55.47625,10.91825
3154,54.18855,9.51475
3155,55.47675,10.91825
3156,57.68265,11.85975
3157,54.67375,8.59775
3158,55.47765,10.91475
3159,57.68205,11.85625
3160,54.49995,10.27425
3161,57.68135,11.85625
3162,55.99045,12.69275
3163,54.67285,8.59425
3164,55.47905,10.91475
3165,55.47955,10.91475
3166,55.48035,10.91475
3167,55.48175,10.91125
3168,57.67605,11.84225
3169,54.48825,10.26725
3170,55.48315,10.91125
3171,57.67535,11.83875
3172,54.53445,11.24375
3173,54.53375,11.24375
3174,54.53295,11.24375
3175,54.53145,11.24375
3176,54.53065,11.24375
3177,54.52995,11.24375
3178,54.50425,11.22975
3179,57.67465,11.83875
3180,57.70575,11.69175
3181,57.70455,11.68825
3182,57.70295,11.68125
3183,57.70165,11.67425
3184,55.48405,10.91125
3185,57.67365,11.83525
3186,55.48455,10.90775
3187,54.48125,10.22525
3188,54.19045,9.52525
3189,55.48595,10.90775
3190,55.48685,10.90775
3191,55.48785,10.90425
3192,55.99065,12.69275
3193,54.48295,10.22175
3194,55.48875,10.90425
3195,54.19125,9.52875
3196,54.18375,9.49025
3197,55.99055,12.69275
3198,54.50355,10.29525
3199,54.50305,10.29525
3200,53.96105,14.17675
3201,53.96095,14.17675
3202,54.19195,9.53225
3203,55.99005,12.69625
3204,55.49345,10.90075
3205,55.98995,12.69975
3206,54.19235,9.53225
3207,54.49715,10.27075
3208,54.50265,10.29175
3209,54.50245,10.29175
3210,54.50215,10.29175
3211,54.50175,10.28825
3212,54.50115,10.28825
3213,54.50075,10.28475
3214,54.50025,10.28475
3215,54.49975,10.28125
3216,54.49945,10.28125
3217,54.49885,10.27775
3218,54.49845,10.27775
3219,54.49795,10.27425
3220,54.49755,10.27425
3221,54.18395,9.49025
3222,54.18535,9.49725
3223,54.18495,9.49725
3224,54.18505,9.49725
3225,54.18525,9.49725
3226,55.49525,10.89725
3227,55.49615,10.89725
3228,55.59955,7.62475
3229,54.19275,9.53575
3230,54.49665,10.27075
3231,55.59925,7.62125
3232,55.49715,10.89725
3233,55.99005,12.70325
3234,54.36385,9.84025
3235,54.36385,9.83675
3236,54.36385,9.83325
3237,54.35505,9.77725
3238,54.35535,9.77725
3239,54.35575,9.77725
3240,54.36385,9.82975
3241,54.35595,9.77725
3242,54.35645,9.77725
3243,54.35665,9.78075
3244,54.35705,9.78075
3245,54.35735,9.78075
3246,54.35775,9.78075
3247,54.35795,9.78075
3248,54.35835,9.78425
3249,54.35855,9.78425
3250,54.35865,9.78425
3251,54.35885,9.78425
3252,54.35905,9.78425
3253,54.35925,9.78425
3254,54.35935,9.78425
3255,54.35945,9.78425
3256,54.35965,9.78775
3257,54.35985,9.78775
3258,54.36005,9.78775
3259,54.36015,9.78775
3260,54.36065,9.78775
3261,54.36095,9.79125
3262,54.36105,9.79125
3263,54.36145,9.79125
3264,54.36165,9.79475
3265,54.36175,9.79475
3266,54.36215,9.79475
3267,54.36225,9.79825
3268,54.36235,9.79825
3269,54.36245,9.79825
3270,54.36265,9.79825
3271,54.36285,9.80175
3272,54.36335,9.80175
3273,54.52765,11.24375
3274,54.52695,11.24375
3275,54.52465,11.24025
3276,54.52395,11.24025
3277,54.52315,11.24025
3278,54.52245,11.24025
3279,54.52175,11.24025
3280,54.52095,11.24025
3281,54.51965,11.24025
3282,54.51815,11.24025
3283,54.51705,11.24025
3284,54.51605,11.24025
3285,54.51495,11.23675
3286,54.51435,11.23675
3287,54.51275,11.23675
3288,54.51115,11.23675
3289,54.51065,11.23675
3290,54.50875,11.23325
3291,54.50825,11.23325
3292,54.50785,11.23325
3293,54.50705,11.23325
3294,54.50635,11.23325
3295,54.50565,11.22975
3296,54.50525,11.22975
3297,54.50475,11.22975
3298,54.50455,11.22975
3299,54.18475,9.49375
3300,54.50435,11.22975
3301,54.18605,9.50075
3302,54.35135,9.77025
3303,54.35195,9.77025
3304,54.35215,9.77025
3305,54.35245,9.77025
3306,54.35265,9.77025
3307,54.35285,9.77025
3308,54.35335,9.77375
3309,54.35365,9.77375
3310,54.35385,9.77375
3311,54.35415,9.77375
3312,54.35435,9.77375
3313,54.35455,9.77375
3314,54.18575,9.50075
3315,54.18585,9.50075
3316,55.51635,10.56825
3317,55.49805,10.89375
3318,54.49625,10.26725
3319,55.51615,10.57175
3320,54.49565,10.26375
3321,54.36375,9.84375
3322,54.36375,9.84025
3323,54.36355,9.80525
3324,54.36385,9.82625
3325,54.36385,9.82275
3326,54.36385,9.81925
3327,54.36385,9.81575
3328,54.36385,9.81225
3329,54.36385,9.80875
3330,54.36375,9.80875
3331,54.36375,9.80525
3332,54.36365,9.80525
3333,54.18695,9.50425
3334,54.18615,9.50075
3335,54.18625,9.50075
3336,54.36345,9.80175
3337,54.18775,9.50775
3338,54.18645,9.50425
3339,54.18515,9.49725
3340,54.18655,9.50425
3341,54.18665,9.50425
3342,54.18555,9.49725
3343,54.49535,10.26375
3344,57.65985,11.76875
3345,57.67295,11.83175
3346,57.67195,11.82825
3347,57.67125,11.82825
3348,57.67065,11.82475
3349,57.66995,11.82475
3350,57.66935,11.82125
3351,57.66875,11.81775
3352,57.66805,11.81775
3353,57.66755,11.81425
3354,57.66685,11.81425
3355,57.66625,11.81075
3356,57.66595,11.80725
3357,57.66575,11.80725
3358,57.66555,11.80375
3359,57.66525,11.80025
3360,57.66515,11.79675
3361,57.66495,11.79325
3362,57.66475,11.79325
3363,57.66435,11.78975
3364,57.66395,11.78625
3365,57.66355,11.78625
3366,57.66285,11.78275
3367,57.66205,11.77925
3368,57.66155,11.77925
3369,57.66105,11.77575
3370,57.66055,11.77225
3371,57.66025,11.77225
3372,57.65945,11.76875
3373,57.65875,11.76175
3374,54.18705,9.50425
3375,54.18725,9.50775
3376,54.18735,9.50775
3377,54.18745,9.50775
3378,54.18755,9.50775
3379,54.18635,9.50075
3380,54.51125,10.31275
3381,54.51045,10.30925
3382,54.50985,10.30925
3383,54.50955,10.30575
3384,54.50885,10.30575
3385,54.50805,10.30225
3386,54.50755,10.30225
3387,54.50685,10.29875
3388,54.50655,10.29875
3389,54.50605,10.29525
3390,54.50565,10.29525
3391,54.50515,10.29525
3392,54.50465,10.29175
3393,54.50425,10.29175
3394,54.50375,10.29175
3395,54.50335,10.28825
3396,54.50255,10.28825
3397,54.50215,10.28475
3398,54.50135,10.28475
3399,54.50065,10.28125
3400,54.50025,10.28125
3401,56.04495,12.62275
3402,54.49945,10.27775
3403,57.65845,11.76175
3404,57.65815,11.75825
3405,54.49825,10.27425
3406,57.65775,11.75475
3407,56.04295,12.61925
3408,57.65735,11.75475
3409,54.18855,9.51125
3410,57.65705,11.75125
3411,54.37665,10.17975
3412,54.37565,10.17975
3413,54.36465,10.16225
3414,54.18815,9.51125
3415,54.18835,9.51125
3416,54.18675,9.50425
3417,54.49775,10.27425
3418,57.65675,11.75125
3419,57.65645,11.74775
3420,57.65615,11.74425
3421,54.49695,10.27075
3422,57.65585,11.74425
3423,57.65565,11.74425
3424,54.18945,9.51825
3425,54.18875,9.51475
3426,54.18885,9.51475
3427,54.18895,9.51475
3428,54.18915,9.51475
3429,54.18935,9.51475
3430,54.18795,9.51125
3431,57.69925,11.91575
3432,56.40885,10.92525
3433,57.69915,11.91575
3434,56.42885,10.96725
3435,56.42845,10.96725
3436,57.69905,11.91575
3437,56.42815,10.96725
3438,56.42775,10.96375
3439,57.69895,11.91575
3440,56.42745,10.96375
3441,56.42705,10.96375
3442,57.69945,11.91925
3443,56.42665,10.96025
3444,56.42635,10.96025
3445,57.65665,11.75475
3446,56.42595,10.96025
3447,57.65735,11.75825
3448,56.42565,10.96025
3449,57.65795,11.75825
3450,56.42505,10.95675
3451,56.42475,10.95675
3452,57.65905,11.76525
3453,57.65965,11.76525
3454,56.42405,10.95325
3455,57.66035,11.76875
3456,56.42375,10.95325
3457,57.66115,11.77225
3458,56.42315,10.95325
3459,56.40895,10.92525
3460,57.66185,11.77225
3461,56.42285,10.94975
3462,57.66255,11.77575
3463,56.42215,10.94975
3464,57.66355,11.77925
3465,57.66425,11.77925
3466,56.42155,10.94625
3467,57.66515,11.78275
3468,56.42095,10.94625
3469,57.66585,11.78275
3470,56.42035,10.94275
3471,57.66695,11.78625
3472,57.66765,11.78975
3473,56.41985,10.94275
3474,57.66845,11.79325
3475,56.41945,10.94275
3476,56.41915,10.94275
3477,57.66925,11.79675
3478,56.41885,10.93925
3479,56.41845,10.93925
3480,57.67065,11.80025
3481,56.41815,10.93925
3482,57.67155,11.80025
3483,56.41775,10.93925
3484,57.67225,11.80375
3485,56.41725,10.93575
3486,57.67315,11.80375
3487,56.41675,10.93575
3488,57.67405,11.80725
3489,56.41625,10.93575
3490,57.67475,11.81075
3491,57.67545,11.81075
3492,56.41575,10.93575
3493,56.41545,10.93575
3494,57.67675,11.81425
3495,57.67745,11.81775
3496,56.41485,10.93225
3497,57.67815,11.81775
3498,56.41435,10.93225
3499,57.67875,11.82125
3500,56.41405,10.93225
3501,57.67925,11.82125
3502,56.41375,10.93225
3503,56.41345,10.93225
3504,57.68015,11.82475
3505,56.40905,10.92525
3506,56.41315,10.93225
3507,57.68065,11.82825
3508,57.68125,11.83175
3509,56.41265,10.92875
3510,56.41235,10.92875
3511,57.68195,11.83175
3512,56.41215,10.92875
3513,57.68265,11.83525
3514,56.41185,10.92875
3515,56.41165,10.92875
3516,57.68355,11.83875
3517,57.70585,11.94025
3518,57.68425,11.83875
3519,56.41135,10.92875
3520,54.17055,12.09775
3521,54.18105,12.08725
3522,54.17175,12.09775
3523,54.17205,12.09775
3524,57.65295,11.73725
3525,57.65345,11.74075
3526,57.65385,11.74075
3527,57.65425,11.74425
3528,54.17365,12.09775
3529,57.65495,11.74775
3530,57.65545,11.74775
3531,54.17455,12.09775
3532,57.65615,11.75125
3533,54.17515,12.09775
3534,54.17575,12.09775
3535,54.17665,12.09425
3536,54.17725,12.09425
3537,54.17785,12.09425
3538,54.17825,12.09425
3539,54.17995,12.09425
3540,54.18115,12.08725
3541,54.18085,12.09425
3542,54.18115,12.09075
3543,54.18165,12.09075
3544,54.18095,12.08725
3545,54.18195,12.09075
3546,54.18225,12.09075
3547,54.18275,12.09075
3548,54.18295,12.09075
3549,54.18325,12.09075
3550,54.18375,12.09075
3551,54.18385,12.08725
3552,54.18365,12.08725
3553,54.18345,12.08725
3554,54.18335,12.08725
3555,54.18285,12.08725
3556,55.51575,9.71425
3557,56.68795,8.24075
3558,54.15735,12.09425
3559,54.66605,8.55925
3560,54.18205,12.08725
3561,57.66795,11.78275
3562,55.51545,9.71425
3563,54.18145,12.08725
3564,55.51505,9.71775
3565,54.18125,12.08725
3566,57.66615,11.77925
3567,57.66525,11.77925
3568,55.51435,9.71775
3569,54.48645,10.26725
3570,57.66445,11.77575
3571,56.04365,12.68925
3572,57.69965,11.91925
3573,57.69995,11.91925
3574,57.70015,11.91925
3575,57.70035,11.91925
3576,57.70045,11.92275
3577,57.70055,11.92275
3578,57.70065,11.92275
3579,57.70075,11.92275
3580,57.70095,11.92275
3581,57.70105,11.92275
3582,57.70115,11.92275
3583,57.70125,11.92275
3584,57.70155,11.92625
3585,57.70165,11.92625
3586,57.70175,11.92625
3587,57.70185,11.92625
3588,57.70195,11.92625
3589,57.70205,11.92625
3590,57.70225,11.92625
3591,57.70235,11.92975
3592,57.70245,11.92975
3593,57.70255,11.92975
3594,56.04355,12.68925
3595,57.70265,11.92975
3596,57.70285,11.92975
3597,57.70295,11.92975
3598,57.70305,11.92975
3599,57.70315,11.92975
3600,57.70325,11.93325
3601,57.70345,11.93325
3602,57.70355,11.93325
3603,57.70365,11.93325
3604,57.70375,11.93325
3605,57.70325,11.95075
3606,57.70385,11.93325
3607,57.70405,11.93325
3608,57.70415,11.93325
3609,57.70425,11.93675
3610,57.70435,11.93675
3611,57.70265,11.95075
3612,57.70445,11.93675
3613,57.70255,11.94725
3614,57.70455,11.93675
3615,57.70245,11.94725
3616,57.70475,11.93675
3617,57.70485,11.93675
3618,57.70495,11.93675
3619,57.70265,11.94375
3620,57.70505,11.93675
3621,57.70325,11.94025
3622,57.70545,11.94025
3623,57.70355,11.94025
3624,57.70455,11.94025
3625,57.70485,11.94025
3626,54.16865,12.10125
3627,54.16915,12.10125
3628,54.16975,12.10125
3629,54.17005,12.10125
3630,54.17025,12.09775
3631,54.17085,12.09775
3632,54.17225,12.09775
3633,55.45255,8.45425
3634,55.12065,7.17325
3635,54.18765,9.50775
3636,55.12055,7.17325
3637,54.18785,9.50775
3638,56.97695,8.92325
3639,55.45245,8.45775
3640,54.49635,10.26725
3641,57.65515,11.74075
3642,54.19515,9.54275
3643,57.65495,11.73725
3644,54.49575,10.26725
3645,54.19555,9.54625
3646,54.49525,10.26725
3647,54.49465,10.26375
3648,54.18595,12.09075
3649,54.17285,12.09775
3650,54.17425,12.09775
3651,54.17435,12.09775
3652,54.17555,12.09775
3653,54.17605,12.09775
3654,54.17715,12.09425
3655,54.17745,12.09425
3656,54.17775,12.09425
3657,54.17835,12.09425
3658,54.17865,12.09425
3659,54.17895,12.09425
3660,54.17925,12.09425
3661,54.17955,12.09425
3662,54.18005,12.09425
3663,54.18035,12.09425
3664,54.18065,12.09425
3665,54.18095,12.09425
3666,54.18155,12.09425
3667,54.18185,12.09425
3668,54.18215,12.09425
3669,54.18245,12.09425
3670,54.18265,12.09075
3671,54.18445,12.09075
3672,54.18495,12.09075
3673,55.80015,10.82375
3674,55.80185,10.82375
3675,55.80345,10.82375
3676,55.80575,10.82375
3677,55.80745,10.82375
3678,55.80905,10.82725
3679,55.81075,10.82725
3680,55.81185,10.82725
3681,55.81245,10.82725
3682,55.81465,10.82725
3683,55.81625,10.82725
3684,55.81795,10.82725
3685,55.81965,10.82725
3686,55.82185,10.83075
3687,55.82355,10.83075
3688,55.82525,10.83075
3689,55.82685,10.83075
3690,55.82885,10.83075
3691,55.83055,10.83425
3692,55.83245,10.83775
3693,57.67855,11.81775
3694,57.67775,11.81775
3695,55.83385,10.83775
3696,57.67695,11.81425
3697,54.22795,12.06625
3698,54.22705,12.06625
3699,54.22615,12.06625
3700,54.22525,12.06975
3701,54.22445,12.06975
3702,54.22345,12.06975
3703,54.22245,12.06975
3704,54.22155,12.06975
3705,54.22065,12.06975
3706,54.21985,12.06975
3707,54.21885,12.07325
3708,54.21785,12.07325
3709,54.21695,12.07325
3710,54.21565,12.07325
3711,54.21475,12.07325
3712,54.21385,12.07325
3713,54.21285,12.07675
3714,54.21195,12.07675
3715,54.21105,12.07675
3716,54.21015,12.07675
3717,54.20935,12.07675
3718,54.20835,12.07675
3719,54.20755,12.07675
3720,54.20655,12.08025
3721,54.20565,12.08025
3722,54.20475,12.08025
3723,54.20385,12.08025
3724,54.20295,12.08025
3725,54.20195,12.08025
3726,54.20105,12.08025
3727,54.20015,12.08375
3728,54.19925,12.08375
3729,54.19835,12.08375
3730,54.19745,12.08375
3731,54.19665,12.08375
3732,54.19585,12.08375
3733,54.19515,12.08375
3734,54.19445,12.08375
3735,54.19365,12.08375
3736,54.19305,12.08725
3737,54.19235,12.08725
3738,54.19175,12.08725
3739,54.19115,12.08725
3740,54.19045,12.08725
3741,54.18995,12.08725
3742,54.18555,12.09075
3743,54.18585,12.09075
3744,54.18735,12.08725
3745,57.70325,11.68825
3746,57.70435,11.69175
3747,57.70615,11.69875
3748,54.18935,12.08725
3749,54.18885,12.08725
3750,57.62425,11.81075
3751,54.18835,12.08725
3752,54.61025,12.65775
3753,54.18785,12.08725
3754,55.52075,9.75625
3755,55.52065,9.75625
3756,54.60965,12.65425
3757,57.59435,9.98025
3758,56.98085,8.91625
3759,57.70745,11.70225
3760,56.03965,12.66125
3761,56.03965,12.66475
3762,56.03955,12.66825
3763,56.03945,12.66825
3764,56.03935,12.66825
3765,56.03925,12.67175
3766,57.71225,11.69525
3767,57.71085,11.69525
3768,57.59425,9.98025
3769,57.59415,9.98025
3770,54.19445,9.53925
3771,54.19475,9.54275
3772,54.19525,9.54275
3773,54.19535,9.54275
3774,54.19565,9.54625
3775,54.19585,9.54625
3776,54.19605,9.54625
3777,54.19625,9.54625
3778,54.19645,9.54625
3779,54.19665,9.54625
3780,54.19685,9.54625
3781,54.19745,9.54975
3782,54.19765,9.54975
3783,54.19785,9.54975
3784,54.56625,11.69525
3785,54.19805,9.54975
3786,55.61865,7.62125
3787,54.20625,9.57075
3788,54.49845,10.27425
3789,55.61935,7.62125
3790,57.60265,9.95925
3791,57.60365,9.95925
3792,54.49775,10.27075
3793,56.04325,12.69275
3794,56.03885,12.67525
3795,56.03875,12.67525
3796,56.03865,12.67525
3797,56.03855,12.67875
3798,56.03865,12.67875
3799,56.03915,12.68225
3800,56.03955,12.68225
3801,56.03995,12.68225
3802,56.04035,12.68575
3803,56.04085,12.68575
3804,56.04125,12.68575
3805,56.04155,12.68575
3806,56.04185,12.68575
3807,56.04215,12.68575
3808,56.04245,12.68925
3809,56.04265,12.68925
3810,56.04285,12.68925
3811,56.04295,12.68925
3812,56.04315,12.68925
3813,56.04325,12.68925
3814,56.04335,12.68925
3815,56.04345,12.68925
3816,57.70825,11.70225
3817,57.70785,11.69875
3818,57.70775,11.69875
3819,57.70685,11.69525
3820,56.04305,12.68925
3821,57.70855,11.95425
3822,57.70775,11.95425
3823,57.70615,11.95425
3824,57.70625,11.69525
3825,57.70555,11.69175
3826,57.70535,11.69175
3827,57.70445,11.68825
3828,57.70235,11.67775
3829,57.70175,11.67425
3830,54.20045,9.55325
3831,57.70415,11.95075
3832,57.59245,9.95575
3833,57.59285,9.95575
3834,57.70325,11.94375
3835,57.59325,9.95575
3836,57.70295,11.94375
3837,57.59395,9.95925
3838,54.20015,9.55325
3839,54.18925,9.51475
3840,54.18955,9.51825
3841,54.18965,9.51825
3842,54.18975,9.51825
3843,54.18995,9.51825
3844,54.19005,9.51825
3845,54.19015,9.52175
3846,54.19035,9.52175
3847,54.19045,9.52175
3848,54.19055,9.52175
3849,54.19075,9.52175
3850,54.20035,9.55325
3851,54.20025,9.55325
3852,54.19775,9.54975
3853,54.19085,9.52525
3854,54.19095,9.52525
3855,54.19125,9.52525
3856,54.19165,9.52875
3857,54.19175,9.52875
3858,54.19205,9.52875
3859,54.19225,9.52875
3860,54.19265,9.53225
3861,54.19275,9.53225
